ID,type,name,enter_datetime,exit_datetime,distance,time,speed,type_point,order_trip,total_load,barge_ids,order_distance,order_time,barge_speed,order_arrival_time,tugboat_id,order_id,water_type
Start,Start,River Start,1/13/25 12:45,1/13/25 12:45,0,0,0,main_point,1,9500,"b7,b21,b22",,,,,tbr3,o1,River
s2,Barge Change,3-Bang Hua Suea Pier,1/13/25 13:45,1/13/25 14:45,72.65642859,7.648045115,9.5,main_point,1,9500,"b7,b21,b22",,,,,tbr3,o1,River
s10,Customer Station,Wat Kai Tia Pier,1/14/25 5:10,1/16/25 15:42,83,,5.756793478,main_point,1,9500,"b7,b21,b22",,,,,tbr3,o1,River
o1,Loader-Customer,ld1 - b22,1/15/25 20:30,1/16/25 3:38,0,,,main_point,1,9500,"b7,b21,b22",,,,,tbr3,o1,River
o1,Loader-Customer,ld1 - b7,1/16/25 3:45,1/16/25 9:42,0,,,main_point,1,9500,"b7,b21,b22",,,,,tbr3,o1,River
o1,Loader-Customer,ld1 - b21,1/16/25 9:45,1/16/25 15:42,0,,,main_point,1,9500,"b7,b21,b22",,,,,tbr3,o1,River
Start,Start,River Start,1/13/25 18:00,1/13/25 18:00,0,0,0,main_point,1,9500,"b23,b24,b25",,,,,tbr4,o1,River
s2,Barge Change,3-Bang Hua Suea Pier,1/13/25 19:00,1/13/25 20:00,72.65642859,7.568377978,9.6,main_point,1,9500,"b23,b24,b25",,,,,tbr4,o1,River
s10,Customer Station,Wat Kai Tia Pier,1/14/25 9:53,1/17/25 15:27,83,,5.976,main_point,1,9500,"b23,b24,b25",,,,,tbr4,o1,River
o1,Loader-Customer,ld1 - b24,1/16/25 20:15,1/17/25 3:23,0,,,main_point,1,9500,"b23,b24,b25",,,,,tbr4,o1,River
o1,Loader-Customer,ld1 - b23,1/17/25 3:30,1/17/25 9:27,0,,,main_point,1,9500,"b23,b24,b25",,,,,tbr4,o1,River
o1,Loader-Customer,ld1 - b25,1/17/25 9:30,1/17/25 15:27,0,,,main_point,1,9500,"b23,b24,b25",,,,,tbr4,o1,River
Start,Start,River Start,1/13/25 18:00,1/13/25 18:00,0,0,0,main_point,1,10000,"b26,b27,b28",,,,,tbr5,o1,River
s2,Barge Change,3-Bang Hua Suea Pier,1/13/25 19:00,1/13/25 20:00,72.65642859,7.490353463,9.7,main_point,1,10000,"b26,b27,b28",,,,,tbr5,o1,River
s10,Customer Station,Wat Kai Tia Pier,1/14/25 10:22,1/18/25 12:12,83,,5.772554348,main_point,1,10000,"b26,b27,b28",,,,,tbr5,o1,River
o1,Loader-Customer,ld1 - b26,1/17/25 16:00,1/17/25 23:08,0,,,main_point,1,10000,"b26,b27,b28",,,,,tbr5,o1,River
o1,Loader-Customer,ld1 - b28,1/17/25 23:00,1/18/25 6:08,0,,,main_point,1,10000,"b26,b27,b28",,,,,tbr5,o1,River
o1,Loader-Customer,ld1 - b27,1/18/25 6:15,1/18/25 12:12,0,,,main_point,1,10000,"b26,b27,b28",,,,,tbr5,o1,River
Start,Start,Start,1/15/25 1:45,1/15/25 1:45,0,0,0,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
Barge,Barge Collection,Barge Location,1/15/25 7:45,1/15/25 14:45,72.65642859,6.054702383,12,main_point,1,9500,"b43,b44,b45",5.240947497,0.530536985,9.878571429,1/15/2025 15:30,tbs1,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b43,1/15/25 7:45,1/15/25 14:08,72.65642859,6.054702383,12,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b44,1/15/25 14:08,1/15/25 14:28,0,0,0,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b45,1/15/25 14:28,1/15/25 14:48,0,0,0,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
o2,Start Order,carrier2,1/15/25 15:30,1/15/25 23:30,5.240947497,,9.878571429,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
o2,Crane-Carrier,cr1 - b44,1/15/25 15:30,1/15/25 23:23,0,,380,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
o2,Crane-Carrier,cr4 - b43,1/15/25 15:30,1/15/25 22:04,0,,380,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
o2,Crane-Carrier,cr2 - b45,1/15/25 15:30,1/15/25 22:38,0,,350,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
s2,Appointment,3-Bang Hua Suea Pier,1/16/25 7:15,1/17/25 3:15,64.46773861,,8.164285714,main_point,1,9500,"b43,b44,b45",,,,,tbs1,o2,Sea
Start,Start,Start,1/17/25 3:15,1/17/25 3:15,0,0,0,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
Barge,Barge Collection,Barge Location,1/17/25 5:00,1/17/25 9:15,20,1.666666667,12,main_point,2,11000,"b40,b57,b58,b59",76.79308491,8.359607591,9.186206897,1/17/2025 17:45,tbs1,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b40,1/17/25 5:00,1/17/25 7:00,20,1.666666667,12,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b57,1/17/25 7:00,1/17/25 8:39,15,1.329243354,11.28461538,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b58,1/17/25 8:39,1/17/25 8:59,0,0,0,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b59,1/17/25 8:59,1/17/25 9:19,0,0,0,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
o2,Start Order,carrier2,1/17/25 17:45,1/18/25 1:45,76.79308491,,9.186206897,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
o2,Crane-Carrier,cr1 - b40,1/17/25 17:45,1/18/25 1:38,0,,380,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
o2,Crane-Carrier,cr4 - b58,1/17/25 17:45,1/18/25 1:38,0,,380,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
o2,Crane-Carrier,cr2 - b57,1/17/25 17:45,1/18/25 0:53,0,,350,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
o2,Crane-Carrier,cr5 - b59,1/17/25 17:45,1/17/25 19:10,0,,350,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
s2,Appointment,3-Bang Hua Suea Pier,1/18/25 10:30,1/18/25 10:30,64.46773861,,7.324137931,main_point,2,11000,"b40,b57,b58,b59",,,,,tbs1,o2,Sea
Start,Start,Start,1/16/25 3:15,1/16/25 3:15,0,0,0,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
Barge,Barge Collection,Barge Location,1/16/25 9:30,1/16/25 16:45,72.65642859,6.054702383,12,main_point,1,13000,"b46,b47,b48,b49",5.240947497,0.567425418,9.236363636,1/16/2025 17:30,tbs2,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b46,1/16/25 9:30,1/16/25 15:53,72.65642859,6.054702383,12,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b47,1/16/25 15:53,1/16/25 16:13,0,0,0,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b48,1/16/25 16:13,1/16/25 16:33,0,0,0,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b49,1/16/25 16:33,1/16/25 16:53,0,0,0,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
